Tanggal,No PO,No SO,Tanggal SPK,Deadline SPK,Nama Vendor (PIC),Kontak,Kategori Produk,Jenis Produk,Nama Produk,Qty,Satuan,Revisi,Tgl Revisi,Jumlah Harga,Sub Total,Metode Pembayaran,Nama Sales,Tanggal.1,Nilai Pembayaran,Tanggal.2,Nilai Pembayaran.1,Tanggal.3,Nilai Pembayaran.2,Tanggal.4,Nilai Pembayaran.3,Tanggal.5,Nilai Pembayaran.4,Tanggal.6,Nilai Pembayaran.5,Tanggal.7,Nilai Pembayaran.6,Tanggal.8,Nilai Pembayaran.7,Tanggal.9,Nilai Pembayaran.8,Tanggal.10,Nilai Pembayaran.9,Tanggal.11,Nilai Pembayaran.10,Tanggal.12,Nilai Pembayaran.11,Jumlah Penyelesaian,Kekurangan Pembayaran,Status Pengiriman,Hutang Vendor,Link Odoo Project - Core Process,Checklist Keuangan,Bulan
2026-05-22,P00144,S00721,,,Anung Wijayanto ,62 878-3877-1091,Street Furniture & Landscape,Jasa Pasang Paving,Jasa Pasang Paving,1000.0,METER ,,,19000000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112885&access_token=2b0db432-a723-4078-a875-ecb4c8af2735,False,2026-05
2026-05-22,P00144,S00721,,,Anung Wijayanto ,62 878-3877-1091,Street Furniture & Landscape,Jasa Pasang Guiding Block PVC,Jasa Pasang Guiding Block PVC,300.0,METER ,,,0.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112885&access_token=2b0db432-a723-4078-a875-ecb4c8af2735,False,2026-05
2026-05-25,P00146 ,S00705,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Kaki Meja Tapak 4 Minimalis tipe 4,Kaki Meja Tapak 4 Minimalis tipe 4,16.0,UNIT ,,,9440000.0,9440000.0,,Fajar,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9440000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=113061&access_token=dd136335-c9bb-4dda-be21-4692d78636d5,False,2026-05
2026-05-25,P00147,STOCK ,,,CV Mitra Abadi Solo ,87719567227,Art & Craft,Carton Box ,Carton Box Uk. 50 x 30 x 30 ,100.0,PCS,,,1150000.0,1150000.0,,Stock ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1150000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-25,P00148 ,STOCK ,,,Pak Yudi Toples Kaca Ceper,8816414279,Art & Craft,Toples Kaca 4 No. 2 ,Toples Kaca 4 No. 2 ,15.0,PCS,,,1350000.0,1350000.0,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1350000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-26,P00149,STOCK ,,,Buana Jaya Logam ,85743999341,Art & Craft,Hotplate Oval Garis ,Hotplate Oval Garis Alur ,30.0,PCS,,,1440000.0,1440000.0,Transfer ,Stock ,29/05/2026,Rp1.440.000,,,,,,,,,,,,,,,,,,,,,,,1440000.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2027-05
2026-05-26,P00150,S00739 ,,,Kembar Jaya ,62 851-8598-1865,Street Furniture & Landscape,Grill Custom ,Grill Custom Uk. 86 x 57 x 3 + Embossed Logo Odessei ,15.0,PCS,,,14700000.0,14700000.0,,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14700000.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112980&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00151,S00803,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Railing Jembatan SR ,Railing Jembatan SR Ukuran 2m,20.0,UNIT ,,,28000000.0,28000000.0,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28000000.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=113206&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00152,S00802,,,Sarana Jaring Safety ,62 812-1314-9128,Street Furniture & Landscape,Jaring Mini Soccer ,Jaring Mini Soccer Uk. 62 x 44 Tinggi 10 m Jaring 3mm Lubang 8cm ,2120.0,METER ,,,38160000.0,198000000.0,Transfer ,Syaiful ,29/05/2026,Rp59.400.000,,,,,,,,,,,,,,,,,,,,,,,59400000.0,138600000.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112161&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00152,S00802,,,Sarana Jaring Safety ,62 812-1314-9128,Street Furniture & Landscape,Gawang Mini Soccer ,Gawang Mini Soccer ,1.0,SET ,,,7500000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112883&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00152,S00802,,,Sarana Jaring Safety ,62 812-1314-9128,Street Furniture & Landscape,Tiang Penyangga Jaring ,Tiang Penyangga Jaring Tinggi 10m ,1.0,PCS ,,,134500000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112161&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00152,S00802,,,Sarana Jaring Safety ,62 812-1314-9128,Street Furniture & Landscape,Jasa Pasang Jaring ,Jasa Pasang Jaring ,1.0,PCS,,,14840000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112161&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00152,S00802,,,Sarana Jaring Safety ,62 812-1314-9128,Street Furniture & Landscape,Biaya Pengiriman Ongkir ,Biaya Pengiriman Ongkir ,1.0,PCS,,,3000000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112161&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-26,P00153,,,,Kembar Jaya ,62 851-8598-1865,Street Furniture & Landscape,Manhole Cover ,Manhole Cover Uk. 50x50cm Frame 60 X60cm ,10.0,UNIT ,,,10500000.0,10500000.0,,Anis,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10500000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=113198&access_token=4a1d8d0d-5f1d-4562-bcdf-71367874e4e3,False,2026-05
2026-05-29,P00154,S00803,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Railing Jembatan SR ,Railing Jembatan SR Ukuran 2m,5.0,UNIT ,,,7000000.0,7000000.0,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7000000.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=113206&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-29,P00155,Direct Order Pak Fikky ,,,Aneka Teknik ,62 821-3577-5828,Mesin Tepat Guna,Penggerak Diesel ,Penggerak DIesel Jiangfa 8pk ,1.0,UNIT ,,,3400000.0,3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3400000.0,Belum Diterima Futake,0.0,Direct Order Pak Fikky ,False,2026-05
2026-05-29,P00156,STOCK ,,,Buana Jaya Logam ,85743999341,Alat Usaha & Perlengkapan Rumah Tangga,Hotplate Sapi ,Hotplate Sapi Lokal ,50.0,PCS,,,2400000.0,2400000.0,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2400000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-29,P00157,S00738,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Grill ,Grill Frame 70x70 Cover 60x60,78.0,UNIT ,,,91884000.0,91884000.0,,Fajar,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91884000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=113220&access_token=03e5b08d-0be4-46f1-8a79-9086069476bc,False,2026-05
2026-05-30,P00158,STOCK ,,,Kembar Teknika,62823-2220-1080,Art & Craft,Gantungan Wajan ,Gantungan Wajan ,100.0,PCS,,,1050000.0,1050000.0,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1050000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-06-02,P00159 ,S00831,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,"Guiding Block Ubin 30 x 30 Line, Tebal 3 Cm","Guiding Block Ubin 30 x 30 Line, Tebal 3 Cm",5000.0,PCS,,,45000000.0,46755000.0,,Fajar,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46755000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=113229&access_token=331229d7-9804-4394-8aaa-2ff8f4cb433c,False,2026-06
2026-06-02,P00159 ,S00831,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,"Guiding Block Ubin 30 x 30 Dot, Tebal 3 Cm","Guiding Block Ubin 30 x 30 Dot, Tebal 3 Cm",195.0,PCS,,,1755000.0,,,Fajar,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=113229&access_token=331229d7-9804-4394-8aaa-2ff8f4cb433c,False,2026-06
2026-06-02,P00160,STOCK ,,,Bintang Steel (Pak Dandung),62 812-2588-5220,Alat Usaha & Perlengkapan Rumah Tangga,Penambahan Kran Dandang,Penambahan Kran Dandang,4.0,PCS,,,140000.0,140000.0,,Stock ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-06
2026-06-02,P00161,STOCK ,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Guiding Block Ubin Line 30x30x3,Guiding Block Ubin Line 30x30x3,272.0,PCS,,,2448000.0,2448000.0,,Stock ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2448000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-06
2026-06-02,P00162,,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Guiding Block Ubin 30 x 30 line,Guiding Block Ubin 30 x 30 line,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,,False,2026-06
2026-06-02,P00162,,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Guiding Block Ubin 30 x 30 Dot,Guiding Block Ubin 30 x 30 Dot,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,,False,2026-06
